datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T10:49:56Z,00:02:42,15.27927933,68.02915983,346.1,166,15.27927933,68.02915983,346.1,166,15.279256100850052,68.02919887517207
2022-03-01T10:49:57Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,345.5,167,15.279254923415655,68.02919894260656
2022-03-01T10:49:58Z,00:02:42,15.27927933,68.02915983,344.9,168,15.27927933,68.02915983,344.9,168,15.279253727352591,68.0291990203545
2022-03-01T10:49:59Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,345.54999999999995,169,15.279252513911818,68.0291991076203
2022-03-01T10:50:00Z,00:02:42,15.27927933,68.02915983,346.2,170,15.27927933,68.02915983,346.2,170,15.279251284404713,68.02919920340689
2022-03-01T10:50:01Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,345.95,171,15.27925004015778,68.02919930666683
2022-03-01T10:50:02Z,00:02:42,15.27927933,68.02915983,345.7,172,15.27927933,68.02915983,345.7,172,15.279248782497508,68.02919941635264
2022-03-01T10:50:03Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,346.25,173,15.27924751275039,68.0291995314169
2022-03-01T10:50:04Z,00:02:42,15.27927933,68.02915983,346.8,174,15.27927933,68.02915983,346.8,174,15.279246232242917,68.02919965081209
2022-03-01T10:50:05Z,NA,NA,NA,NA,NA,15.27936508,68.02921733,346.95000000000005,175,15.279244942301592,68.0291997734908
2022-03-01T10:50:06Z,00:02:56,15.27945083,68.02927483,347.1,176,15.27945083,68.02927483,347.1,176,15.279243644393505,68.02919989842181
2022-03-01T10:50:07Z,NA,NA,NA,NA,NA,15.279479165,68.02927033,346.70000000000005,177,15.279242340548185,68.0292000246389
2022-03-01T10:50:08Z,00:02:57,15.2795075,68.02926583,346.3,178,15.2795075,68.02926583,346.3,178,15.279241032935765,68.0292001511921
2022-03-01T10:50:09Z,NA,NA,NA,NA,NA,15.2794515,68.029263915,346.70000000000005,179,15.279239723726379,68.02920027713138
2022-03-01T10:50:10Z,00:02:59,15.2793955,68.029262,347.1,180,15.2793955,68.029262,347.1,180,15.279238415090154,68.02920040150678
2022-03-01T10:50:11Z,NA,NA,NA,NA,NA,15.279393165,68.02927625000001,345.95000000000005,181,15.279237109197227,68.02920052336839
2022-03-01T10:50:12Z,00:03:03,15.27939083,68.0292905,344.8,182,15.27939083,68.0292905,344.8,182,15.279235808217726,68.02920064176617
2022-03-01T10:50:13Z,NA,NA,NA,NA,NA,15.279397665000001,68.029282,344.95000000000005,183,15.279234514563464,68.02920075584343
2022-03-01T10:50:14Z,00:03:04,15.2794045,68.0292735,345.1,184,15.2794045,68.0292735,345.1,184,15.27923323161297,68.02920086511676
2022-03-01T10:50:15Z,NA,NA,NA,NA,NA,15.279406335000001,68.02927525,345.45000000000005,185,15.27923196298645,68.0292009691961
2022-03-01T10:50:16Z,00:03:06,15.27940817,68.029277,345.8,186,15.27940817,68.029277,345.8,186,15.279230712304118,68.02920106769123
2022-03-01T10:50:17Z,NA,NA,NA,NA,NA,15.27940817,68.029277,345.95000000000005,187,15.279229483186171,68.02920116021211
2022-03-01T10:50:18Z,00:03:06,15.27940817,68.029277,346.1,188,15.27940817,68.029277,346.1,188,15.27922827925283,68.0292012463686
2022-03-01T10:50:19Z,NA,NA,NA,NA,NA,15.27940817,68.029277,346.8,189,15.279227104124292,68.02920132577059
2022-03-01T10:50:20Z,00:03:06,15.27940817,68.029277,347.5,190,15.27940817,68.029277,347.5,190,15.279225961484023,68.02920139811387
2022-03-01T10:50:21Z,NA,NA,NA,NA,NA,15.27915125,68.029272085,347.7,191,15.27922485526847,68.0292014634381
2022-03-01T10:50:22Z,00:03:12,15.27889433,68.02926717,347.9,192,15.27889433,68.02926717,347.9,192,15.279223789477356,68.02920152186886
2022-03-01T10:50:23Z,NA,NA,NA,NA,NA,15.27889558,68.029269085,348.85,193,15.27922276811037,68.02920157353168
