id,datetime,depth,heading,lon,lat,videotime
1086,07/01/2021 10:07:17,179.9,211,5.27117617,8.0010805,00:36:13
1087,07/01/2021 10:07:19,179.6,211,5.27119133,8.0010825,00:36:15
1088,07/01/2021 10:07:21,179.4,215,5.2711975,8.001082,00:36:17
1089,07/01/2021 10:07:23,179.3,216,5.2711945,8.00108233,00:36:19
1090,07/01/2021 10:07:25,179.1,218,5.27118833,8.00108283,00:36:20
1091,07/01/2021 10:07:27,179,221,5.27117533,8.00108233,00:36:24
1092,07/01/2021 10:07:29,178.8,224,5.27117133,8.0010815,00:36:26
1093,07/01/2021 10:07:31,178.6,228,5.27117317,8.00108217,00:36:28
1094,07/01/2021 10:07:33,178.6,213,5.27116883,8.00108267,00:36:30
1095,07/01/2021 10:07:35,178.6,216,5.2711665,8.00108583,00:36:32
1096,07/01/2021 10:07:37,178.6,216,5.271168,8.00108683,00:36:33
1097,07/01/2021 10:07:39,178.2,220,5.27116683,8.00108833,00:36:35
1098,07/01/2021 10:07:41,177.8,219,5.2711695,8.00108717,00:36:37
1099,07/01/2021 10:07:43,177.5,215,5.27117233,8.00108683,00:36:39
1100,07/01/2021 10:07:45,177.1,205,5.2711785,8.001086,00:36:41
1101,07/01/2021 10:07:47,176.7,200,5.27118633,8.00108433,00:36:43
1102,07/01/2021 10:07:49,176.3,193,5.27119333,8.00108483,00:36:45
1103,07/01/2021 10:07:51,176,191,5.27118767,8.001084,00:36:46
1104,07/01/2021 10:07:53,175.6,189,5.2711955,8.001084,00:36:50
1105,07/01/2021 10:07:55,175.3,188,5.27119967,8.00108367,00:36:52
1106,07/01/2021 10:07:57,175.1,185,5.27119567,8.00108433,00:36:54
1107,07/01/2021 10:07:59,175,187,5.2711995,8.0010825,00:36:56
1108,07/01/2021 10:08:01,174.8,189,5.27120183,8.00107833,00:36:57
1109,07/01/2021 10:08:03,174.8,189,5.27120733,8.00107533,00:36:59
1110,07/01/2021 10:08:05,174.8,192,5.2712165,8.00107217,00:37:01
1111,07/01/2021 10:08:07,174.8,192,5.27122533,8.001069,00:37:03
1112,07/01/2021 10:08:09,174.6,191,5.27122933,8.00106733,00:37:05
1113,07/01/2021 10:08:11,174.4,192,5.27124,8.0010645,00:37:07
1114,07/01/2021 10:08:13,174.4,192,5.2712465,8.00106367,00:37:09
1115,07/01/2021 10:08:15,174.6,186,5.27125867,8.0010645,00:37:10
1116,07/01/2021 10:08:17,174.7,193,5.27127783,8.00105967,00:37:14
1117,07/01/2021 10:08:19,174.4,191,5.27128567,8.00105783,00:37:16
1118,07/01/2021 10:08:21,174.1,191,5.2712985,8.00105633,00:37:18
1119,07/01/2021 10:08:23,173.8,191,5.27130333,8.0010565,00:37:20
1120,07/01/2021 10:08:25,173.2,191,5.27130417,8.00105733,00:37:22
1121,07/01/2021 10:08:27,172.7,191,5.27130633,8.00105917,00:37:23
1122,07/01/2021 10:08:29,172.5,192,5.27131333,8.00105967,00:37:25
1123,07/01/2021 10:08:31,172.3,195,5.27131883,8.00105767,00:37:27
1124,07/01/2021 10:08:33,172.2,192,5.27132383,8.00105717,00:37:29
1125,07/01/2021 10:08:35,171.9,190,5.2713265,8.0010525,00:37:31
1126,07/01/2021 10:08:37,171.6,191,5.2713335,8.00104933,00:37:33
1127,07/01/2021 10:08:39,171.3,192,5.2713385,8.00104567,00:37:35
1128,07/01/2021 10:08:41,171.1,194,5.27134617,8.0010455,00:37:36
1129,07/01/2021 10:08:43,170.9,194,5.27135933,8.001047,00:37:40
1130,07/01/2021 10:08:45,170.8,195,5.27136633,8.0010475,00:37:42
1131,07/01/2021 10:08:47,170.8,204,5.27137167,8.00104867,00:37:44
1132,07/01/2021 10:08:49,170.7,210,5.2713765,8.001048,00:37:46
1133,07/01/2021 10:08:51,170.7,215,5.27137583,8.00104583,00:37:47
1134,07/01/2021 10:08:53,170.7,217,5.2713755,8.00104183,00:37:49
1135,07/01/2021 10:08:55,170.6,215,5.2713755,8.00103983,00:37:51
1136,07/01/2021 10:08:57,170.5,214,5.27137117,8.00104033,00:37:53
1137,07/01/2021 10:08:59,170.4,210,5.27136433,8.00103917,00:37:55
1138,07/01/2021 10:09:01,170.2,209,5.271364,8.00103633,00:37:57
1139,07/01/2021 10:09:03,170,206,5.27136117,8.00103467,00:37:59
1140,07/01/2021 10:09:05,169.9,202,5.2713625,8.00103533,00:38:00
1141,07/01/2021 10:09:07,169.6,203,5.2713655,8.0010315,00:38:04
1142,07/01/2021 10:09:09,169.6,206,5.2713665,8.001028,00:38:06
1143,07/01/2021 10:09:11,169.3,207,5.27136467,8.001028,00:38:08
1144,07/01/2021 10:09:13,169.3,209,5.27136583,8.00102767,00:38:10
1145,07/01/2021 10:09:15,169,209,5.27136733,8.001028,00:38:12
1146,07/01/2021 10:09:17,169.1,214,5.27137117,8.001029,00:38:13
1147,07/01/2021 10:09:19,168.9,212,5.27137517,8.00102817,00:38:15
1148,07/01/2021 10:09:21,168.9,209,5.27137033,8.00102783,00:38:17
1149,07/01/2021 10:09:23,168.6,206,5.27136833,8.00102667,00:38:19
1150,07/01/2021 10:09:25,168.3,206,5.27137317,8.0010265,00:38:21
1151,07/01/2021 10:09:27,168,206,5.27137533,8.00102483,00:38:23
1152,07/01/2021 10:09:29,167.9,204,5.27136867,8.00102583,00:38:25
1153,07/01/2021 10:09:31,167.6,205,5.27136567,8.00102717,00:38:26
1154,07/01/2021 10:09:33,167.5,206,5.27136067,8.00102983,00:38:30
1155,07/01/2021 10:09:35,167.2,206,5.27136167,8.0010305,00:38:32
1156,07/01/2021 10:09:37,166.8,204,5.27136317,8.0010305,00:38:34
1157,07/01/2021 10:09:39,166.6,203,5.2713635,8.001032,00:38:36
1158,07/01/2021 10:09:41,166.3,203,5.2713695,8.00103083,00:38:38
1159,07/01/2021 10:09:43,166,202,5.271372,8.00102917,00:38:39
1160,07/01/2021 10:09:45,165.7,202,5.27137183,8.00102783,00:38:41
1161,07/01/2021 10:09:47,165.5,208,5.271374,8.0010285,00:38:43
1162,07/01/2021 10:09:49,165.5,205,5.27137667,8.00102783,00:38:45
1163,07/01/2021 10:09:51,165.4,206,5.27137283,8.0010255,00:38:47
1164,07/01/2021 10:09:53,165.4,207,5.27137033,8.00102367,00:38:49
1165,07/01/2021 10:09:55,165.2,208,5.27137233,8.00102067,00:38:51
1166,07/01/2021 10:09:57,165.2,208,5.27136933,8.00101883,00:38:52
1167,07/01/2021 10:09:59,165.1,207,5.27137167,8.00101533,00:38:56
1168,07/01/2021 10:10:01,164.9,205,5.2713705,8.00101317,00:38:58
1169,07/01/2021 10:10:03,164.7,205,5.27136917,8.00100983,NA
1170,07/01/2021 10:10:05,164.4,207,5.27136367,8.00100667,00:39:02
1171,07/01/2021 10:10:07,164.3,207,5.27136117,8.00100367,00:39:04
1172,07/01/2021 10:10:09,164,209,5.27136383,8.001001,00:39:05
1173,07/01/2021 10:10:11,164.1,209,5.27135983,8.000999,00:39:07
1174,07/01/2021 10:10:13,163.8,206,5.27135767,8.00099733,00:39:09
1175,07/01/2021 10:10:15,163.6,207,5.27135967,8.00099633,00:39:11
1176,07/01/2021 10:10:17,163.5,208,5.271357,8.0009955,00:39:13
1177,07/01/2021 10:10:19,163.3,202,5.271356,8.00099383,00:39:15
1178,07/01/2021 10:10:21,163.2,193,5.2713505,8.00099233,00:39:16
1179,07/01/2021 10:10:23,163,188,5.2713485,8.00099033,00:39:20
1180,07/01/2021 10:10:25,162.7,186,5.27134733,8.00098933,00:39:22
1181,07/01/2021 10:10:27,162.4,187,5.27134333,8.00098967,00:39:24
1182,07/01/2021 10:10:29,162.2,184,5.27134333,8.00098967,00:39:24
1183,07/01/2021 10:10:31,162,188,5.27134017,8.00098817,00:39:28
1184,07/01/2021 10:10:33,161.8,185,5.27134933,8.00098367,00:39:29
1185,07/01/2021 10:10:35,161.7,183,5.271353,8.00097917,00:39:31
1186,07/01/2021 10:10:37,161.8,196,5.271364,8.0009755,00:39:33
1187,07/01/2021 10:10:39,161.8,199,5.27137617,8.00097367,00:39:35
1188,07/01/2021 10:10:41,161.6,206,5.27138517,8.00097183,00:39:36
1189,07/01/2021 10:10:43,161.6,209,5.2714105,8.000966,00:39:40
1190,07/01/2021 10:10:45,161.3,210,5.2714235,8.00096517,00:39:42
1191,07/01/2021 10:10:47,160.9,211,5.271433,8.00096483,00:39:44
1192,07/01/2021 10:10:49,160.6,212,5.27143817,8.0009645,00:39:46
1193,07/01/2021 10:10:51,160.3,212,5.27143817,8.00096433,00:39:48
1194,07/01/2021 10:10:53,160.1,210,5.27143317,8.00096283,00:39:49
1195,07/01/2021 10:10:55,160.1,205,5.27143167,8.00095933,00:39:51
1196,07/01/2021 10:10:57,159.8,203,5.27143117,8.000954,00:39:53
1197,07/01/2021 10:10:59,159.5,207,5.27142783,8.0009505,00:39:55
1198,07/01/2021 10:11:01,159.1,211,5.27143383,8.0009465,00:39:57
1199,07/01/2021 10:11:03,159,219,5.2714375,8.0009425,00:39:59
1200,07/01/2021 10:11:05,158.8,222,5.27143667,8.00093917,00:40:01
1201,07/01/2021 10:11:07,159,229,5.27144133,8.000935,00:40:02
1202,07/01/2021 10:11:09,159.2,233,5.271434,8.00092483,00:40:06
1203,07/01/2021 10:11:11,159.4,234,5.27142917,8.0009205,00:40:08
1204,07/01/2021 10:11:13,159.3,235,5.271419,8.00091483,00:40:10
1205,07/01/2021 10:11:15,159.3,234,5.27141067,8.00091,00:40:12
1206,07/01/2021 10:11:17,159.1,231,5.27139917,8.00090533,00:40:14
1207,07/01/2021 10:11:19,159.1,233,5.27138983,8.00090167,00:40:15
1208,07/01/2021 10:11:21,159.2,238,5.27138783,8.00089767,00:40:17
1209,07/01/2021 10:11:23,159.2,238,5.27138167,8.00089383,00:40:19
1210,07/01/2021 10:11:25,159,240,5.27137683,8.0008905,00:40:21
1211,07/01/2021 10:11:27,158.7,240,5.27137867,8.00088917,00:40:23
1212,07/01/2021 10:11:29,158.7,242,5.2713785,8.0008895,00:40:25
1213,07/01/2021 10:11:31,158.5,239,5.27137867,8.0008895,00:40:27
1214,07/01/2021 10:11:33,158.4,239,5.27137683,8.00089017,00:40:28
1215,07/01/2021 10:11:35,158.4,238,5.27136933,8.00088917,00:40:32
1216,07/01/2021 10:11:37,158.3,238,5.2713655,8.00088883,00:40:34
1217,07/01/2021 10:11:39,158.1,238,5.27136017,8.00088933,00:40:36
1218,07/01/2021 10:11:41,158,234,5.27135217,8.00088867,00:40:38
1219,07/01/2021 10:11:43,158.1,235,5.271348,8.00088883,00:40:39
1220,07/01/2021 10:11:45,157.9,235,5.27134717,8.0008875,00:40:41
1221,07/01/2021 10:11:47,157.6,236,5.271343,8.00088683,00:40:43
1222,07/01/2021 10:11:49,157.4,236,5.2713415,8.00088583,00:40:45
1223,07/01/2021 10:11:51,157.2,234,5.271339,8.0008845,00:40:47
1224,07/01/2021 10:11:53,157,233,5.271332,8.00088233,00:40:49
1225,07/01/2021 10:11:55,156.8,233,5.27132633,8.00088,00:40:51
1226,07/01/2021 10:11:57,156.5,232,5.27131933,8.00087867,00:40:52
1227,07/01/2021 10:11:59,156.1,232,5.2713105,8.00087417,00:40:56
1228,07/01/2021 10:12:01,155.9,229,5.27131117,8.000874,00:40:58
1229,07/01/2021 10:12:03,155.7,230,5.27130517,8.00087233,NA
1230,07/01/2021 10:12:05,155.4,229,5.27130083,8.00086833,00:41:02
1231,07/01/2021 10:12:07,155.2,229,5.27129967,8.00086833,00:41:04
1232,07/01/2021 10:12:09,155.1,228,5.27129917,8.00086867,00:41:05
1233,07/01/2021 10:12:11,154.9,224,5.2712905,8.00086783,00:41:07
1234,07/01/2021 10:12:13,154.5,223,5.2712825,8.00086733,00:41:09
1235,07/01/2021 10:12:15,154.4,223,5.27127,8.00086483,00:41:11
1236,07/01/2021 10:12:17,154.3,224,5.27126183,8.00086217,00:41:13
1237,07/01/2021 10:12:19,154.4,225,5.27125017,8.00085917,00:41:15
1238,07/01/2021 10:12:21,154.2,235,5.27124567,8.000856,00:41:17
1239,07/01/2021 10:12:23,154,245,5.27124517,8.00085467,00:41:18
1240,07/01/2021 10:12:25,153.7,251,5.2712535,8.00085333,00:41:22
1241,07/01/2021 10:12:27,153.5,255,5.27125983,8.00085367,00:41:24
1242,07/01/2021 10:12:29,153.3,243,5.271263,8.00085567,00:41:26
1243,07/01/2021 10:12:31,153.5,224,5.27125917,8.00085867,00:41:28
1244,07/01/2021 10:12:33,153.5,207,5.27124967,8.0008605,00:41:30
1245,07/01/2021 10:12:35,153.2,198,5.27123967,8.00086033,00:41:31
1246,07/01/2021 10:12:37,152.9,195,5.27123267,8.0008605,00:41:33
1247,07/01/2021 10:12:39,152.5,199,5.27122617,8.00086117,00:41:35
1248,07/01/2021 10:12:41,152.1,208,5.271223,8.00086083,00:41:37
1249,07/01/2021 10:12:43,151.9,224,5.271225,8.00085917,00:41:39
1250,07/01/2021 10:12:45,151.6,235,5.271227,8.00085767,00:41:41
1251,07/01/2021 10:12:47,151.6,248,5.2712285,8.00085633,00:41:43
1252,07/01/2021 10:12:49,151.8,241,5.27123383,8.00085617,00:41:44
1253,07/01/2021 10:12:51,151.8,236,5.27122633,8.000854,00:41:48
1254,07/01/2021 10:12:53,151.6,232,5.2712165,8.00085217,00:41:50
1255,07/01/2021 10:12:55,151.3,225,5.27121567,8.00084883,00:41:52
1256,07/01/2021 10:12:57,151.2,218,5.27120933,8.000844,00:41:54
1257,07/01/2021 10:12:59,151,216,5.271213,8.000841,00:41:56
1258,07/01/2021 10:13:01,151,220,5.2712155,8.0008375,00:41:57
1259,07/01/2021 10:13:03,151.1,218,5.27121567,8.00083433,00:41:59
1260,07/01/2021 10:13:05,151,217,5.271219,8.0008315,00:42:01
1261,07/01/2021 10:13:07,150.9,217,5.27121767,8.00083083,00:42:03
1262,07/01/2021 10:13:09,150.8,217,5.27121767,8.00083083,00:42:03
1263,07/01/2021 10:13:11,150.6,214,5.27122017,8.00083,00:42:07
1264,07/01/2021 10:13:13,150.6,211,5.27122867,8.0008295,00:42:08
1265,07/01/2021 10:13:15,150.5,209,5.27123233,8.0008275,00:42:10
1266,07/01/2021 10:13:17,150.3,209,5.27123867,8.00082417,00:42:14
1267,07/01/2021 10:13:19,150,210,5.2712485,8.00082167,00:42:16
1268,07/01/2021 10:13:21,149.8,214,5.2712615,8.00082033,00:42:18
1269,07/01/2021 10:13:23,149.6,219,5.27127,8.00081767,00:42:20
1270,07/01/2021 10:13:25,149.5,220,5.27128283,8.00081483,00:42:21
1271,07/01/2021 10:13:27,149.2,221,5.271293,8.0008115,00:42:23
1272,07/01/2021 10:13:29,148.8,222,5.27129667,8.00080817,00:42:25
1273,07/01/2021 10:13:31,148.7,223,5.271298,8.00080633,00:42:27
1274,07/01/2021 10:13:33,148.3,220,5.271299,8.00080333,00:42:29
1275,07/01/2021 10:13:35,148,220,5.27130017,8.00080017,00:42:31
1276,07/01/2021 10:13:37,147.9,219,5.27130567,8.00079717,00:42:33
1277,07/01/2021 10:13:39,147.7,221,5.2713075,8.00079267,00:42:34
1278,07/01/2021 10:13:41,147.5,220,5.27131333,8.0007835,00:42:38
1279,07/01/2021 10:13:43,147.3,225,5.2713215,8.00077933,00:42:40
1280,07/01/2021 10:13:45,147.2,222,5.2713265,8.00077517,00:42:42
1281,07/01/2021 10:13:47,147,222,5.27133267,8.000772,00:42:44
1282,07/01/2021 10:13:49,146.9,223,5.2713385,8.00077,00:42:46
1283,07/01/2021 10:13:51,146.6,222,5.27134583,8.00076883,00:42:47
1284,07/01/2021 10:13:53,146.5,224,5.27134683,8.000766,00:42:49
1285,07/01/2021 10:13:55,146.3,224,5.27134967,8.000765,00:42:51
1286,07/01/2021 10:13:57,146.1,224,5.27134617,8.000763,00:42:53
1287,07/01/2021 10:13:59,145.8,225,5.27134867,8.00076117,00:42:55
1288,07/01/2021 10:14:01,145.6,225,5.27135167,8.00075933,00:42:57
1289,07/01/2021 10:14:03,145.1,227,5.27135167,8.00075733,00:42:59
1290,07/01/2021 10:14:05,144.6,230,5.27135783,8.00075483,00:43:00
1291,07/01/2021 10:14:07,144.1,231,5.27136717,8.00074933,00:43:04
1292,07/01/2021 10:14:09,143.7,230,5.27137,8.00074717,00:43:06
1293,07/01/2021 10:14:11,143.4,227,5.2713695,8.00074383,00:43:08
1294,07/01/2021 10:14:13,143.3,227,5.27136733,8.000742,00:43:10
1295,07/01/2021 10:14:15,143,225,5.271358,8.00073817,00:43:12
1296,07/01/2021 10:14:17,142.7,225,5.27135483,8.00073517,00:43:13
1297,07/01/2021 10:14:19,142.4,228,5.27135183,8.0007325,00:43:15
1298,07/01/2021 10:14:21,142.1,234,5.27134967,8.00073017,00:43:17
1299,07/01/2021 10:14:23,141.7,242,5.27134583,8.0007245,00:43:19
1300,07/01/2021 10:14:25,141.3,247,5.27134383,8.00071967,00:43:21
1301,07/01/2021 10:14:27,141,251,5.27134583,8.00071583,00:43:23
1302,07/01/2021 10:14:29,140.9,251,5.27134617,8.00071333,00:43:25
1303,07/01/2021 10:14:31,140.6,251,5.27134383,8.000711,00:43:26
1304,07/01/2021 10:14:33,140.4,249,5.27133317,8.00070733,00:43:30
1305,07/01/2021 10:14:35,140.1,247,5.271328,8.000705,00:43:32
1306,07/01/2021 10:14:37,139.7,242,5.27132,8.0007015,00:43:34
1307,07/01/2021 10:14:39,139.5,233,5.27131083,8.00069817,00:43:36
1308,07/01/2021 10:14:41,139.3,231,5.27130217,8.00069483,00:43:37
1309,07/01/2021 10:14:43,139.1,231,5.27129783,8.000691,00:43:39
1310,07/01/2021 10:14:45,138.8,231,5.271292,8.00068667,00:43:41
1311,07/01/2021 10:14:47,138.7,232,5.27128717,8.00068133,00:43:43
1312,07/01/2021 10:14:49,138.4,232,5.27128133,8.00067767,00:43:45
1313,07/01/2021 10:14:51,138.2,231,5.27127617,8.00067517,00:43:47
1314,07/01/2021 10:14:53,137.9,226,5.271275,8.00067433,00:43:49
1315,07/01/2021 10:14:55,137.6,224,5.27127167,8.00067083,00:43:50
1316,07/01/2021 10:14:57,137.3,223,5.27127033,8.000663,00:43:54
1317,07/01/2021 10:14:59,137.2,221,5.2712595,8.00065733,00:43:56
1318,07/01/2021 10:15:01,137,219,5.27125283,8.00065033,00:43:58
1319,07/01/2021 10:15:03,136.8,219,5.2712435,8.000644,NA
1320,07/01/2021 10:15:05,136.5,221,5.271234,8.00063767,00:44:02
1321,07/01/2021 10:15:07,136.3,220,5.27122533,8.00063183,00:44:03
1322,07/01/2021 10:15:09,136.1,218,5.27122283,8.000628,00:44:05
1323,07/01/2021 10:15:11,135.8,218,5.27122483,8.00062417,00:44:07
1324,07/01/2021 10:15:13,135.7,217,5.27123,8.00062083,00:44:09
1325,07/01/2021 10:15:15,135.6,218,5.27123583,8.00061867,00:44:11
1326,07/01/2021 10:15:17,135.7,209,5.27123733,8.00061733,00:44:13
1327,07/01/2021 10:15:19,135.8,202,5.271228,8.000613,00:44:15
1328,07/01/2021 10:15:21,135.8,198,5.2712205,8.0006075,00:44:16
1329,07/01/2021 10:15:23,135.6,205,5.271231,8.00059617,00:44:20
1330,07/01/2021 10:15:25,135.5,202,5.27124117,8.000589,00:44:22
1331,07/01/2021 10:15:27,135.5,198,5.27125183,8.00058017,00:44:24
1332,07/01/2021 10:15:29,135.5,201,5.2712635,8.00057333,00:44:26
1333,07/01/2021 10:15:31,135.4,193,5.2712755,8.000567,00:44:28
1334,07/01/2021 10:15:33,135.3,197,5.27127933,8.00056017,00:44:29
1335,07/01/2021 10:15:35,135.2,192,5.27129067,8.00055433,00:44:31
1336,07/01/2021 10:15:37,135.2,191,5.27129567,8.00054533,00:44:33
1337,07/01/2021 10:15:39,135.2,185,5.271306,8.00053867,00:44:35
1338,07/01/2021 10:15:41,135.4,188,5.2713135,8.00053217,00:44:37
1339,07/01/2021 10:15:43,135.6,183,5.27131883,8.00052433,00:44:39
1340,07/01/2021 10:15:45,135.8,189,5.27132533,8.00051817,00:44:41
1341,07/01/2021 10:15:47,135.7,190,5.27133583,8.00051417,00:44:42
1342,07/01/2021 10:15:49,135.5,201,5.271359,8.00050267,00:44:46
1343,07/01/2021 10:15:51,135.3,197,5.2713735,8.0004965,00:44:48
1344,07/01/2021 10:15:53,135.2,200,5.27139017,8.0004905,00:44:50
1345,07/01/2021 10:15:55,135.2,205,5.27139933,8.00048467,00:44:52
1346,07/01/2021 10:15:57,135,207,5.27140983,8.00047917,00:44:54
1347,07/01/2021 10:15:59,134.8,204,5.27141417,8.00047133,00:44:55
1348,07/01/2021 10:16:01,134.8,204,5.27141667,8.00046417,00:44:57
1349,07/01/2021 10:16:03,134.6,203,5.27141217,8.00045517,00:44:59
1350,07/01/2021 10:16:05,134.5,204,5.271405,8.00044817,00:45:01
1351,07/01/2021 10:16:07,134.4,202,5.27139733,8.00044,00:45:03
1352,07/01/2021 10:16:09,134.4,203,5.27139217,8.00043117,00:45:05
1353,07/01/2021 10:16:11,134.2,206,5.27138817,8.0004235,00:45:06
1354,07/01/2021 10:16:13,134.1,207,5.27138667,8.00041633,00:45:08
1355,07/01/2021 10:16:15,133.8,208,5.2713955,8.00040267,00:45:12
1356,07/01/2021 10:16:17,133.6,209,5.27139983,8.0003965,00:45:14
1357,07/01/2021 10:16:19,133.2,210,5.27140183,8.00039183,00:45:16
1358,07/01/2021 10:16:21,132.9,210,5.27140217,8.000388,00:45:18
1359,07/01/2021 10:16:23,132.6,212,5.27140133,8.000383,00:45:19
1360,07/01/2021 10:16:25,132.3,212,5.2713965,8.0003785,00:45:21
1361,07/01/2021 10:16:27,131.8,213,5.27139133,8.00037467,00:45:23
1362,07/01/2021 10:16:29,131.5,210,5.27138717,8.00037217,00:45:25
1363,07/01/2021 10:16:31,131,214,5.27138367,8.000369,00:45:27
1364,07/01/2021 10:16:33,130.6,213,5.27137683,8.00036517,00:45:29
1365,07/01/2021 10:16:35,130.1,215,5.27137217,8.00036183,00:45:31
1366,07/01/2021 10:16:37,129.8,211,5.27136083,8.0003565,00:45:32
1367,07/01/2021 10:16:39,129.6,211,5.27134967,8.00034883,00:45:36
1368,07/01/2021 10:16:41,129.4,206,5.271341,8.0003435,00:45:38
1369,07/01/2021 10:16:43,129,200,5.271335,8.00033867,00:45:40
1370,07/01/2021 10:16:45,128.7,198,5.27133483,8.00033517,00:45:42
1371,07/01/2021 10:16:47,128.4,197,5.27133517,8.000331,00:45:44
1372,07/01/2021 10:16:49,128.2,192,5.27133333,8.00032567,00:45:45
1373,07/01/2021 10:16:51,128.1,190,5.27133567,8.0003205,00:45:47
1374,07/01/2021 10:16:53,127.9,192,5.27134017,8.00031417,00:45:49
1375,07/01/2021 10:16:55,127.9,189,5.27134017,8.00031417,00:45:49
1376,07/01/2021 10:16:57,127.9,193,5.27134017,8.00031417,00:45:49
1377,07/01/2021 10:16:59,127.9,192,5.2713475,8.00030783,00:45:56
1378,07/01/2021 10:17:01,127.9,197,5.27138033,8.000289,00:45:57
1379,07/01/2021 10:17:03,127.8,200,5.271394,8.00028267,00:45:59
1380,07/01/2021 10:17:05,127.7,200,5.2714005,8.00027633,00:46:01
1381,07/01/2021 10:17:07,127.8,196,5.27140367,8.0002695,00:46:02
1382,07/01/2021 10:17:09,127.7,196,5.27141883,8.000261,00:46:06
1383,07/01/2021 10:17:11,127.7,203,5.27142183,8.00025683,00:46:08
1384,07/01/2021 10:17:13,127.7,204,5.27142333,8.00025117,00:46:10
1385,07/01/2021 10:17:15,127.7,202,5.271428,8.00024533,00:46:12
1386,07/01/2021 10:17:17,127.6,202,5.27142733,8.0002385,00:46:14
1387,07/01/2021 10:17:19,127.5,207,5.27142783,8.000231,00:46:15
1388,07/01/2021 10:17:21,127.4,203,5.271427,8.000223,00:46:17
1389,07/01/2021 10:17:23,127.1,206,5.27142833,8.0002175,00:46:19
1390,07/01/2021 10:17:25,127.1,204,5.27143133,8.00021167,00:46:21
1391,07/01/2021 10:17:27,126.8,204,5.27143267,8.00020683,00:46:23
1392,07/01/2021 10:17:29,126.8,198,5.27143,8.00019967,00:46:25
1393,07/01/2021 10:17:31,126.5,196,5.27143033,8.00019283,00:46:27
1394,07/01/2021 10:17:33,126.2,197,5.27143167,8.00018583,00:46:28
1395,07/01/2021 10:17:35,126,202,5.271444,8.00017983,00:46:32
1396,07/01/2021 10:17:37,125.5,203,5.27144983,8.00018,00:46:34
1397,07/01/2021 10:17:39,125.1,205,5.27145567,8.00017883,00:46:36
1398,07/01/2021 10:17:41,124.8,202,5.271456,8.00017667,00:46:38
1399,07/01/2021 10:17:43,124.4,202,5.271452,8.00017267,00:46:40
1400,07/01/2021 10:17:45,124,204,5.27144733,8.000167,00:46:41
1401,07/01/2021 10:17:47,123.5,208,5.27144433,8.00016217,00:46:43
1402,07/01/2021 10:17:49,123.1,207,5.271441,8.00015733,00:46:45
1403,07/01/2021 10:17:51,122.6,207,5.27143417,8.0001535,00:46:47
1404,07/01/2021 10:17:53,122.2,206,5.27142617,8.00015017,00:46:49
1405,07/01/2021 10:17:55,121.9,207,5.271416,8.00014633,00:46:51
1406,07/01/2021 10:17:57,121.5,208,5.27141383,8.00014367,00:46:53
1407,07/01/2021 10:17:59,121.2,209,5.2714095,8.00013867,00:46:54
1408,07/01/2021 10:18:01,120.8,208,5.27140117,8.00013183,00:46:58
1409,07/01/2021 10:18:03,120.4,207,5.27139783,8.000129,NA
1410,07/01/2021 10:18:05,120.3,208,5.2713985,8.00012767,00:47:02
1411,07/01/2021 10:18:07,120.1,211,5.27139667,8.00012583,00:47:04
1412,07/01/2021 10:18:09,119.9,210,5.27139167,8.00012367,00:47:06
1413,07/01/2021 10:18:11,119.6,210,5.27138517,8.0001215,00:47:07
1414,07/01/2021 10:18:13,119.6,211,5.27138133,8.00011917,00:47:09
1415,07/01/2021 10:18:15,119.4,207,5.27137883,8.000117,00:47:11
1416,07/01/2021 10:18:17,119.3,208,5.27137567,8.00011583,00:47:13
1417,07/01/2021 10:18:19,119,206,5.27137017,8.00011383,00:47:15
1418,07/01/2021 10:18:21,118.8,208,5.27136783,8.00011283,00:47:17
1419,07/01/2021 10:18:23,118.4,210,5.27136367,8.00010983,00:47:18
1420,07/01/2021 10:18:25,118,211,5.271359,8.00010683,00:47:20
1421,07/01/2021 10:18:27,117.7,211,5.2713535,8.000102,00:47:24
1422,07/01/2021 10:18:29,117.4,211,5.27135333,8.00009967,00:47:26
1423,07/01/2021 10:18:31,117.4,210,5.27135183,8.0000985,00:47:28
1424,07/01/2021 10:18:33,117.2,205,5.27134933,8.00009683,00:47:30
1425,07/01/2021 10:18:35,117,203,5.27135033,8.00009567,00:47:31
1426,07/01/2021 10:18:37,116.7,201,5.2713485,8.0000945,00:47:33
1427,07/01/2021 10:18:39,116.7,202,5.27134167,8.0000925,00:47:35
1428,07/01/2021 10:18:41,116.5,207,5.27133717,8.00008983,00:47:37
1429,07/01/2021 10:18:43,116.4,207,5.27133467,8.000087,00:47:39
1430,07/01/2021 10:18:45,116.1,209,5.27132633,8.00008267,00:47:41
1431,07/01/2021 10:18:47,115.8,211,5.27132217,8.00008033,00:47:43
1432,07/01/2021 10:18:49,115.5,211,5.2713145,8.00007867,00:47:44
1433,07/01/2021 10:18:51,115.3,211,5.27130183,8.000075,00:47:48
1434,07/01/2021 10:18:53,115.2,212,5.271291,8.000072,00:47:50
1435,07/01/2021 10:18:55,115.1,210,5.27128267,8.00006967,00:47:52
1436,07/01/2021 10:18:57,114.8,208,5.27127217,8.00006817,00:47:54
1437,07/01/2021 10:18:59,114.9,207,5.271264,8.00006917,00:47:56
1438,07/01/2021 10:19:01,114.7,209,5.27125983,8.00007017,00:47:57
1439,07/01/2021 10:19:03,114.4,215,5.271254,8.0000695,00:47:59
