"","Sperre_LOG_DATETIME","Sperre_Depth","Sperre_Heading","Survey_ROV_LON","Survey_ROV_LAT","Survey_LOG_RELTIME"
"1355",2021-01-07 10:16:15,133.8,208,"5.27139550","8.00040267",00:45:12
"1356",2021-01-07 10:16:17,133.6,209,"5.27139983","8.00039650",00:45:14
"1357",2021-01-07 10:16:19,133.2,210,"5.27140183","8.00039183",00:45:16
"1358",2021-01-07 10:16:21,132.9,210,"5.27140217","8.00038800",00:45:18
"1359",2021-01-07 10:16:23,132.6,212,"5.27140133","8.00038300",00:45:19
"1360",2021-01-07 10:16:25,132.3,212,"5.27139650","8.00037850",00:45:21
"1361",2021-01-07 10:16:27,131.8,213,"5.27139133","8.00037467",00:45:23
"1362",2021-01-07 10:16:29,131.5,210,"5.27138717","8.00037217",00:45:25
"1363",2021-01-07 10:16:31,131,214,"5.27138367","8.00036900",00:45:27
"1364",2021-01-07 10:16:33,130.6,213,"5.27137683","8.00036517",00:45:29
"1365",2021-01-07 10:16:35,130.1,215,"5.27137217","8.00036183",00:45:31
"1366",2021-01-07 10:16:37,129.8,211,"5.27136083","8.00035650",00:45:32
"1367",2021-01-07 10:16:39,129.6,211,"5.27134967","8.00034883",00:45:36
"1368",2021-01-07 10:16:41,129.4,206,"5.27134100","8.00034350",00:45:38
"1369",2021-01-07 10:16:43,129,200,"5.27133500","8.00033867",00:45:40
"1370",2021-01-07 10:16:45,128.7,198,"5.27133483","8.00033517",00:45:42
"1371",2021-01-07 10:16:47,128.4,197,"5.27133517","8.00033100",00:45:44
"1372",2021-01-07 10:16:49,128.2,192,"5.27133333","8.00032567",00:45:45
"1373",2021-01-07 10:16:51,128.1,190,"5.27133567","8.00032050",00:45:47
"1374",2021-01-07 10:16:53,127.9,192,"5.27134017","8.00031417",00:45:49
"1375",2021-01-07 10:16:55,127.9,189,"5.27134017","8.00031417",00:45:49
"1376",2021-01-07 10:16:57,127.9,193,"5.27134017","8.00031417",00:45:49
"1377",2021-01-07 10:16:59,127.9,192,"5.27134750","8.00030783",00:45:56
"1378",2021-01-07 10:17:01,127.9,197,"5.27138033","8.00028900",00:45:57
"1379",2021-01-07 10:17:03,127.8,200,"5.27139400","8.00028267",00:45:59
"1380",2021-01-07 10:17:05,127.7,200,"5.27140050","8.00027633",00:46:01
"1381",2021-01-07 10:17:07,127.8,196,"5.27140367","8.00026950",00:46:02
"1382",2021-01-07 10:17:09,127.7,196,"5.27141883","8.00026100",00:46:06
"1383",2021-01-07 10:17:11,127.7,203,"5.27142183","8.00025683",00:46:08
"1384",2021-01-07 10:17:13,127.7,204,"5.27142333","8.00025117",00:46:10
"1385",2021-01-07 10:17:15,127.7,202,"5.27142800","8.00024533",00:46:12
"1386",2021-01-07 10:17:17,127.6,202,"5.27142733","8.00023850",00:46:14
"1387",2021-01-07 10:17:19,127.5,207,"5.27142783","8.00023100",00:46:15
"1388",2021-01-07 10:17:21,127.4,203,"5.27142700","8.00022300",00:46:17
"1389",2021-01-07 10:17:23,127.1,206,"5.27142833","8.00021750",00:46:19
"1390",2021-01-07 10:17:25,127.1,204,"5.27143133","8.00021167",00:46:21
"1391",2021-01-07 10:17:27,126.8,204,"5.27143267","8.00020683",00:46:23
"1392",2021-01-07 10:17:29,126.8,198,"5.27143000","8.00019967",00:46:25
"1393",2021-01-07 10:17:31,126.5,196,"5.27143033","8.00019283",00:46:27
"1394",2021-01-07 10:17:33,126.2,197,"5.27143167","8.00018583",00:46:28
"1395",2021-01-07 10:17:35,126,202,"5.27144400","8.00017983",00:46:32
"1396",2021-01-07 10:17:37,125.5,203,"5.27144983","8.00018000",00:46:34
"1397",2021-01-07 10:17:39,125.1,205,"5.27145567","8.00017883",00:46:36
"1398",2021-01-07 10:17:41,124.8,202,"5.27145600","8.00017667",00:46:38
"1399",2021-01-07 10:17:43,124.4,202,"5.27145200","8.00017267",00:46:40
"1400",2021-01-07 10:17:45,124,204,"5.27144733","8.00016700",00:46:41
"1401",2021-01-07 10:17:47,123.5,208,"5.27144433","8.00016217",00:46:43
"1402",2021-01-07 10:17:49,123.1,207,"5.27144100","8.00015733",00:46:45
"1403",2021-01-07 10:17:51,122.6,207,"5.27143417","8.00015350",00:46:47
"1404",2021-01-07 10:17:53,122.2,206,"5.27142617","8.00015017",00:46:49
"1405",2021-01-07 10:17:55,121.9,207,"5.27141600","8.00014633",00:46:51
"1406",2021-01-07 10:17:57,121.5,208,"5.27141383","8.00014367",00:46:53
"1407",2021-01-07 10:17:59,121.2,209,"5.27140950","8.00013867",00:46:54
"1408",2021-01-07 10:18:01,120.8,208,"5.27140117","8.00013183",00:46:58
"1409",2021-01-07 10:18:03,120.4,207,"5.27139783","8.00012900",NA
"1410",2021-01-07 10:18:05,120.3,208,"5.27139850","8.00012767",00:47:02
"1411",2021-01-07 10:18:07,120.1,211,"5.27139667","8.00012583",00:47:04
"1412",2021-01-07 10:18:09,119.9,210,"5.27139167","8.00012367",00:47:06
"1413",2021-01-07 10:18:11,119.6,210,"5.27138517","8.00012150",00:47:07
"1414",2021-01-07 10:18:13,119.6,211,"5.27138133","8.00011917",00:47:09
"1415",2021-01-07 10:18:15,119.4,207,"5.27137883","8.00011700",00:47:11
"1416",2021-01-07 10:18:17,119.3,208,"5.27137567","8.00011583",00:47:13
"1417",2021-01-07 10:18:19,119,206,"5.27137017","8.00011383",00:47:15
"1418",2021-01-07 10:18:21,118.8,208,"5.27136783","8.00011283",00:47:17
"1419",2021-01-07 10:18:23,118.4,210,"5.27136367","8.00010983",00:47:18
"1420",2021-01-07 10:18:25,118,211,"5.27135900","8.00010683",00:47:20
"1421",2021-01-07 10:18:27,117.7,211,"5.27135350","8.00010200",00:47:24
"1422",2021-01-07 10:18:29,117.4,211,"5.27135333","8.00009967",00:47:26
"1423",2021-01-07 10:18:31,117.4,210,"5.27135183","8.00009850",00:47:28
"1424",2021-01-07 10:18:33,117.2,205,"5.27134933","8.00009683",00:47:30
"1425",2021-01-07 10:18:35,117,203,"5.27135033","8.00009567",00:47:31
"1426",2021-01-07 10:18:37,116.7,201,"5.27134850","8.00009450",00:47:33
"1427",2021-01-07 10:18:39,116.7,202,"5.27134167","8.00009250",00:47:35
"1428",2021-01-07 10:18:41,116.5,207,"5.27133717","8.00008983",00:47:37
"1429",2021-01-07 10:18:43,116.4,207,"5.27133467","8.00008700",00:47:39
"1430",2021-01-07 10:18:45,116.1,209,"5.27132633","8.00008267",00:47:41
"1431",2021-01-07 10:18:47,115.8,211,"5.27132217","8.00008033",00:47:43
"1432",2021-01-07 10:18:49,115.5,211,"5.27131450","8.00007867",00:47:44
"1433",2021-01-07 10:18:51,115.3,211,"5.27130183","8.00007500",00:47:48
"1434",2021-01-07 10:18:53,115.2,212,"5.27129100","8.00007200",00:47:50
"1435",2021-01-07 10:18:55,115.1,210,"5.27128267","8.00006967",00:47:52
"1436",2021-01-07 10:18:57,114.8,208,"5.27127217","8.00006817",00:47:54
"1437",2021-01-07 10:18:59,114.9,207,"5.27126400","8.00006917",00:47:56
"1438",2021-01-07 10:19:01,114.7,209,"5.27125983","8.00007017",00:47:57
"1439",2021-01-07 10:19:03,114.4,215,"5.27125400","8.00006950",00:47:59
"1440",2021-01-07 10:19:05,114.1,222,"5.27125150","8.00006933",00:48:01
"1441",2021-01-07 10:19:07,113.9,228,"5.27124717","8.00006717",00:48:03
"1442",2021-01-07 10:19:09,113.5,231,"5.27124067","8.00006350",00:48:05
"1443",2021-01-07 10:19:11,113.4,232,"5.27123100","8.00005967",00:48:07
"1444",2021-01-07 10:19:13,113.3,229,"5.27122133","8.00005817",00:48:09
"1445",2021-01-07 10:19:15,113.2,225,"5.27121567","8.00005817",00:48:10
"1446",2021-01-07 10:19:17,113.2,229,"5.27119783","8.00005933",00:48:14
"1447",2021-01-07 10:19:19,113,227,"5.27119400","8.00005950",00:48:16
"1448",2021-01-07 10:19:21,112.9,231,"5.27119450","8.00006000",00:48:18
"1449",2021-01-07 10:19:23,112.9,234,"5.27118800","8.00005917",00:48:20
"1450",2021-01-07 10:19:25,113.1,238,"5.27117733","8.00005917",00:48:22
"1451",2021-01-07 10:19:27,113.2,237,"5.27116583","8.00005917",00:48:23
"1452",2021-01-07 10:19:29,113.2,233,"5.27115350","8.00005883",00:48:25
"1453",2021-01-07 10:19:31,113.2,229,"5.27113800","8.00006000",00:48:27
"1454",2021-01-07 10:19:33,113.2,227,"5.27112517","8.00006133",00:48:29
"1455",2021-01-07 10:19:35,113.2,226,"5.27111200","8.00006217",00:48:31
"1456",2021-01-07 10:19:37,113.3,217,"5.27109917","8.00006367",00:48:33
"1457",2021-01-07 10:19:39,113.4,218,"5.27108517","8.00006417",00:48:34
"1458",2021-01-07 10:19:41,113.3,221,"5.27107217","8.00006500",00:48:36
"1459",2021-01-07 10:19:43,113.2,221,"5.27105200","8.00006417",00:48:40
"1460",2021-01-07 10:19:45,113.5,227,"5.27104467","8.00006383",00:48:42
"1461",2021-01-07 10:19:47,113.5,228,"5.27104033","8.00006400",00:48:44
"1462",2021-01-07 10:19:49,113.5,230,"5.27103283","8.00006433",00:48:46
"1463",2021-01-07 10:19:51,113.5,226,"5.27102600","8.00006400",00:48:47
"1464",2021-01-07 10:19:53,113.5,228,"5.27100917","8.00006250",00:48:49
"1465",2021-01-07 10:19:55,113.6,230,"5.27099433","8.00006017",00:48:51
"1466",2021-01-07 10:19:57,113.7,226,"5.27099433","8.00006017",00:48:51
"1467",2021-01-07 10:19:59,113.6,225,"5.27094917","8.00005933",00:48:56
"1468",2021-01-07 10:20:01,113.6,224,"5.27093283","8.00005933",00:48:58
"1469",2021-01-07 10:20:03,113.5,224,"5.27091700","8.00005750",NA
"1470",2021-01-07 10:20:05,113.5,226,"5.27089917","8.00005683",00:49:02
"1471",2021-01-07 10:20:07,113.4,232,"5.27088550","8.00005633",00:49:03
"1472",2021-01-07 10:20:09,113.5,235,"5.27087717","8.00005733",00:49:05
"1473",2021-01-07 10:20:11,113.3,237,"5.27086950","8.00005733",00:49:07
"1474",2021-01-07 10:20:13,113.3,234,"5.27086583","8.00005650",00:49:09
"1475",2021-01-07 10:20:15,113.1,218,"5.27085933","8.00005467",00:49:11
"1476",2021-01-07 10:20:17,112.9,214,"5.27085650","8.00005517",00:49:13
"1477",2021-01-07 10:20:19,112.6,206,"5.27085900","8.00005333",00:49:15
"1478",2021-01-07 10:20:21,112.4,205,"5.27085917","8.00004783",00:49:16
"1479",2021-01-07 10:20:23,112.2,205,"5.27087117","8.00003833",00:49:20
"1480",2021-01-07 10:20:25,111.9,207,"5.27087600","8.00003483",00:49:22
"1481",2021-01-07 10:20:27,111.6,208,"5.27088367","8.00003017",00:49:24
"1482",2021-01-07 10:20:29,111.2,204,"5.27089450","8.00002733",00:49:26
"1483",2021-01-07 10:20:31,110.7,203,"5.27089917","8.00002550",00:49:28
"1484",2021-01-07 10:20:33,110.1,199,"5.27090167","8.00002533",00:49:29
"1485",2021-01-07 10:20:35,109.8,193,"5.27090350","8.00002467",00:49:31
"1486",2021-01-07 10:20:37,109.4,190,"5.27090750","8.00002317",00:49:33
"1487",2021-01-07 10:20:39,109.2,188,"5.27091367","8.00002017",00:49:35
"1488",2021-01-07 10:20:41,109,192,"5.27092317","8.00001500",00:49:37
"1489",2021-01-07 10:20:43,108.9,194,"5.27093583","8.00000933",00:49:39
"1490",2021-01-07 10:20:45,108.8,195,"5.27094767","8.00000467",00:49:41
"1491",2021-01-07 10:20:47,108.8,191,"5.27096267","8.00000117",00:49:42
"1492",2021-01-07 10:20:49,108.6,200,"5.27099617","7.99999133",00:49:46
"1493",2021-01-07 10:20:51,108.5,197,"5.27101233","7.99998717",00:49:48
"1494",2021-01-07 10:20:53,108.3,203,"5.27102733","7.99998250",00:49:50
"1495",2021-01-07 10:20:55,108.1,199,"5.27104033","7.99997717",00:49:52
"1496",2021-01-07 10:20:57,108,201,"5.27104850","7.99997117",00:49:53
"1497",2021-01-07 10:20:59,107.8,199,"5.27105617","7.99996500",00:49:55
"1498",2021-01-07 10:21:01,107.7,195,"5.27106100","7.99996050",00:49:57
"1499",2021-01-07 10:21:03,107.5,193,"5.27106233","7.99995550",00:49:59
"1500",2021-01-07 10:21:05,107.2,187,"5.27106600","7.99995117",00:50:01
"1501",2021-01-07 10:21:07,107.1,184,"5.27107117","7.99994583",00:50:03
"1502",2021-01-07 10:21:09,106.8,190,"5.27107683","7.99994150",00:50:05
"1503",2021-01-07 10:21:11,106.7,189,"5.27108133","7.99993617",00:50:06
"1504",2021-01-07 10:21:13,106.5,187,"5.27109117","7.99992550",00:50:10
"1505",2021-01-07 10:21:15,106.4,187,"5.27110067","7.99992100",00:50:12
"1506",2021-01-07 10:21:17,106.3,190,"5.27110833","7.99991617",00:50:14
"1507",2021-01-07 10:21:19,106.2,188,"5.27111517","7.99991233",00:50:16
"1508",2021-01-07 10:21:21,106.1,187,"5.27111717","7.99990867",00:50:18
"1509",2021-01-07 10:21:23,106,186,"5.27112050","7.99990433",00:50:19
"1510",2021-01-07 10:21:25,106,178,"5.27112200","7.99989917",00:50:21
"1511",2021-01-07 10:21:27,106,177,"5.27112517","7.99989400",00:50:23
"1512",2021-01-07 10:21:29,106,177,"5.27112667","7.99988800",00:50:25
"1513",2021-01-07 10:21:31,105.9,167,"5.27112700","7.99988317",00:50:27
"1514",2021-01-07 10:21:33,105.9,168,"5.27113117","7.99987833",00:50:29
"1515",2021-01-07 10:21:35,105.9,158,"5.27114050","7.99987333",00:50:31
"1516",2021-01-07 10:21:37,106.2,149,"5.27114800","7.99986833",00:50:32
"1517",2021-01-07 10:21:39,106.5,146,"5.27117150","7.99985867",00:50:36
"1518",2021-01-07 10:21:41,106.8,143,"5.27118683","7.99985283",00:50:38
"1519",2021-01-07 10:21:43,107,138,"5.27120733","7.99984650",00:50:40
"1520",2021-01-07 10:21:45,107.2,132,"5.27122833","7.99984050",00:50:42
"1521",2021-01-07 10:21:47,107.5,149,"5.27125167","7.99983450",00:50:44
"1522",2021-01-07 10:21:49,107.7,141,"5.27127683","7.99982900",00:50:45
"1523",2021-01-07 10:21:51,108,126,"5.27130050","7.99982450",00:50:47
"1524",2021-01-07 10:21:53,108.2,135,"5.27130050","7.99982450",00:50:47
"1525",2021-01-07 10:21:55,108.4,135,"5.27134850","7.99982717",00:50:51
"1526",2021-01-07 10:21:57,108.4,136,"5.27137100","7.99982333",00:50:53
"1527",2021-01-07 10:21:59,108.6,136,"5.27139267","7.99982183",00:50:55
"1528",2021-01-07 10:22:01,108.7,138,"5.27141433","7.99982033",00:50:57
"1529",2021-01-07 10:22:03,108.8,138,"5.27143483","7.99981950",00:50:58
"1530",2021-01-07 10:22:05,108.8,137,"5.27148517","7.99981983",00:51:02
"1531",2021-01-07 10:22:07,108.8,145,"5.27151267","7.99981817",00:51:04
"1532",2021-01-07 10:22:09,108.8,153,"5.27154200","7.99981650",00:51:06
"1533",2021-01-07 10:22:11,108.8,164,"5.27156800","7.99981367",00:51:08
"1534",2021-01-07 10:22:13,108.7,169,"5.27159217","7.99981050",00:51:09
"1535",2021-01-07 10:22:15,108.5,170,"5.27161467","7.99980800",00:51:11
"1536",2021-01-07 10:22:17,108.4,172,"5.27163433","7.99980517",00:51:13
"1537",2021-01-07 10:22:19,108.4,175,"5.27165367","7.99980217",00:51:15
"1538",2021-01-07 10:22:21,108.4,169,"5.27166900","7.99979800",00:51:17
"1539",2021-01-07 10:22:23,108.2,168,"5.27168850","7.99979417",00:51:19
"1540",2021-01-07 10:22:25,108.1,175,"5.27170650","7.99979050",00:51:21
"1541",2021-01-07 10:22:27,108.1,179,"5.27172283","7.99978533",00:51:22
"1542",2021-01-07 10:22:29,108,181,"5.27174700","7.99977367",00:51:26
"1543",2021-01-07 10:22:31,107.9,178,"5.27175167","7.99976667",00:51:28
"1544",2021-01-07 10:22:33,107.7,176,"5.27175667","7.99976117",00:51:30
"1545",2021-01-07 10:22:35,107.5,176,"5.27175983","7.99975417",00:51:32
"1546",2021-01-07 10:22:37,107.3,176,"5.27176517","7.99974750",00:51:34
"1547",2021-01-07 10:22:39,107.1,175,"5.27177300","7.99974083",00:51:35
"1548",2021-01-07 10:22:41,106.8,175,"5.27178250","7.99973567",00:51:37
"1549",2021-01-07 10:22:43,106.5,176,"5.27179133","7.99973033",00:51:39
"1550",2021-01-07 10:22:45,106.4,176,"5.27180167","7.99972467",00:51:41
"1551",2021-01-07 10:22:47,106.4,178,"5.27180883","7.99971950",00:51:43
"1552",2021-01-07 10:22:49,106.3,180,"5.27181967","7.99971533",00:51:45
"1553",2021-01-07 10:22:51,106.1,180,"5.27182650","7.99970983",00:51:47
"1554",2021-01-07 10:22:53,105.9,182,"5.27183300","7.99970483",00:51:48
"1555",2021-01-07 10:22:55,105.7,183,"5.27184517","7.99969533",00:51:52
"1556",2021-01-07 10:22:57,105.5,185,"5.27184967","7.99969150",00:51:54
"1557",2021-01-07 10:22:59,105.2,185,"5.27184967","7.99969150",00:51:54
"1558",2021-01-07 10:23:01,105,185,"5.27184967","7.99969150",00:51:54
"1559",2021-01-07 10:23:03,104.7,186,"5.27184850","7.99968433",00:51:59
"1560",2021-01-07 10:23:05,104.8,183,"5.27184783","7.99968167",00:52:01
"1561",2021-01-07 10:23:07,104.7,185,"5.27184550","7.99967783",00:52:03
"1562",2021-01-07 10:23:09,104.5,182,"5.27184850","7.99967450",00:52:04
"1563",2021-01-07 10:23:11,104.4,180,"5.27184983","7.99966700",00:52:08
"1564",2021-01-07 10:23:13,104.4,171,"5.27185567","7.99966250",00:52:10
"1565",2021-01-07 10:23:15,104.5,169,"5.27186300","7.99965867",00:52:12
"1566",2021-01-07 10:23:17,104.5,170,"5.27186900","7.99965333",00:52:14
"1567",2021-01-07 10:23:19,104.4,167,"5.27187183","7.99964917",00:52:16
"1568",2021-01-07 10:23:21,104.2,163,"5.27187633","7.99964450",00:52:17
"1569",2021-01-07 10:23:23,104.2,163,"5.27188117","7.99963967",00:52:19
"1570",2021-01-07 10:23:25,104.2,155,"5.27189017","7.99963700",00:52:21
"1571",2021-01-07 10:23:27,104.2,148,"5.27189333","7.99963283",00:52:23
"1572",2021-01-07 10:23:29,104.5,148,"5.27190033","7.99962900",00:52:25
"1573",2021-01-07 10:23:31,104.7,133,"5.27190933","7.99962433",00:52:27
"1574",2021-01-07 10:23:34,105,134,"5.27192167","7.99961950",00:52:28
"1575",2021-01-07 10:23:35,105.1,131,"5.27195400","7.99961367",00:52:32
"1576",2021-01-07 10:23:37,105.2,126,"5.27197233","7.99961217",00:52:34
"1577",2021-01-07 10:23:39,105.2,122,"5.27198967","7.99961300",00:52:36
"1578",2021-01-07 10:23:41,105.3,126,"5.27200517","7.99961333",00:52:38
"1579",2021-01-07 10:23:43,105.5,123,"5.27201667","7.99961417",00:52:40
"1580",2021-01-07 10:23:45,105.8,119,"5.27202850","7.99961750",00:52:41
"1581",2021-01-07 10:23:47,106.1,116,"5.27204500","7.99961833",00:52:43
"1582",2021-01-07 10:23:49,106.2,114,"5.27206817","7.99961833",00:52:45
"1583",2021-01-07 10:23:52,106.4,115,"5.27208900","7.99961833",00:52:47
"1584",2021-01-07 10:23:53,106.5,125,"5.27210700","7.99961967",00:52:49
"1585",2021-01-07 10:23:55,106.8,120,"5.27212550","7.99962100",00:52:51
"1586",2021-01-07 10:23:57,107.1,123,"5.27214417","7.99962467",00:52:53
"1587",2021-01-07 10:23:59,107.4,122,"5.27215867","7.99962800",00:52:54
"1588",2021-01-07 10:24:01,107.6,118,"5.27219050","7.99963300",00:52:58
"1589",2021-01-07 10:24:03,107.8,127,"5.27220017","7.99963783",NA
"1590",2021-01-07 10:24:05,108.1,131,"5.27220600","7.99963917",00:53:02
"1591",2021-01-07 10:24:08,108.2,134,"5.27221467","7.99964350",00:53:04
"1592",2021-01-07 10:24:09,108.3,148,"5.27222850","7.99964717",00:53:06
"1593",2021-01-07 10:24:11,108.4,156,"5.27223883","7.99964933",00:53:07
"1594",2021-01-07 10:24:13,108.4,163,"5.27225400","7.99964867",00:53:09
"1595",2021-01-07 10:24:15,108.4,182,"5.27226967","7.99964917",00:53:11
"1596",2021-01-07 10:24:17,108.4,203,"5.27228583","7.99965183",00:53:13
"1597",2021-01-07 10:24:20,108.3,224,"5.27230067","7.99964883",00:53:15
"1598",2021-01-07 10:24:21,108.2,241,"5.27231717","7.99964483",00:53:17
"1599",2021-01-07 10:24:23,108.1,252,"5.27232683","7.99963667",00:53:18
"1600",2021-01-07 10:24:25,108.3,259,"5.27233550","7.99962067",00:53:22
"1601",2021-01-07 10:24:27,108.4,252,"5.27233767","7.99961617",00:53:24
"1602",2021-01-07 10:24:29,108.6,257,"5.27234283","7.99961650",00:53:26
"1603",2021-01-07 10:24:31,108.6,259,"5.27234983","7.99961433",00:53:28
"1604",2021-01-07 10:24:33,108.8,262,"5.27235850","7.99961167",00:53:30
"1605",2021-01-07 10:24:35,108.8,269,"5.27236367","7.99960750",00:53:31
"1606",2021-01-07 10:24:37,109,267,"5.27237417","7.99960517",00:53:33
"1607",2021-01-07 10:24:39,109,272,"5.27238683","7.99960350",00:53:35
"1608",2021-01-07 10:24:41,109.1,277,"5.27239333","7.99959983",00:53:37
"1609",2021-01-07 10:24:43,109.1,275,"5.27239233","7.99959417",00:53:39
"1610",2021-01-07 10:24:45,109.1,279,"5.27240117","7.99959100",00:53:41
"1611",2021-01-07 10:24:47,109.1,285,"5.27241117","7.99959067",00:53:43
"1612",2021-01-07 10:24:49,109.3,291,"5.27241917","7.99958850",00:53:44
"1613",2021-01-07 10:24:52,109.7,296,"5.27243533","7.99958450",00:53:48
"1614",2021-01-07 10:24:53,110.1,303,"5.27244383","7.99958250",00:53:50
"1615",2021-01-07 10:24:55,110.6,292,"5.27245150","7.99958150",00:53:52
"1616",2021-01-07 10:24:57,110.9,290,"5.27245800","7.99957900",00:53:54
"1617",2021-01-07 10:24:59,111,307,"5.27246167","7.99957383",00:53:56
"1618",2021-01-07 10:25:01,111.3,307,"5.27246967","7.99957033",00:53:57
"1619",2021-01-07 10:25:03,111.6,314,"5.27247300","7.99956567",00:53:59
"1620",2021-01-07 10:25:05,111.7,313,"5.27248050","7.99956367",00:54:01
"1621",2021-01-07 10:25:07,112,327,"5.27248700","7.99956167",00:54:03
"1622",2021-01-07 10:25:09,112.4,323,"5.27249117","7.99956017",00:54:05
"1623",2021-01-07 10:25:11,112.8,322,"5.27249317","7.99955933",00:54:07
"1624",2021-01-07 10:25:13,113,321,"5.27249517","7.99955850",00:54:09
"1625",2021-01-07 10:25:15,113.4,317,"5.27250167","7.99955917",00:54:10
"1626",2021-01-07 10:25:17,113.7,337,"5.27249517","7.99955467",00:54:14
"1627",2021-01-07 10:25:19,114.2,318,"5.27249683","7.99955350",00:54:16
"1628",2021-01-07 10:25:21,114.5,331,"5.27249517","7.99955167",00:54:18
"1629",2021-01-07 10:25:23,114.8,329,"5.27249117","7.99954883",00:54:20
"1630",2021-01-07 10:25:25,115.3,319,"5.27249317","7.99954733",00:54:22
"1631",2021-01-07 10:25:27,115.8,320,"5.27249000","7.99954300",00:54:23
"1632",2021-01-07 10:25:29,116.2,321,"5.27248883","7.99954133",00:54:25
"1633",2021-01-07 10:25:32,116.7,313,"5.27248883","7.99954133",00:54:25
"1634",2021-01-07 10:25:33,117,311,"5.27248583","7.99954017",00:54:29
"1635",2021-01-07 10:25:35,117.4,309,"5.27248650","7.99954133",00:54:31
"1636",2021-01-07 10:25:37,117.7,314,"5.27247800","7.99954300",00:54:33
"1637",2021-01-07 10:25:39,118,314,"5.27247250","7.99954250",00:54:35
"1638",2021-01-07 10:25:41,118.4,316,"5.27246883","7.99954083",00:54:37
"1639",2021-01-07 10:25:43,118.7,308,"5.27246033","7.99953367",00:54:40
"1640",2021-01-07 10:25:45,118.9,326,"5.27245617","7.99952850",00:54:42
"1641",2021-01-07 10:25:47,119.3,324,"5.27244733","7.99952400",00:54:44
"1642",2021-01-07 10:25:49,119.6,320,"5.27244383","7.99951950",00:54:46
"1643",2021-01-07 10:25:51,120.2,328,"5.27244250","7.99951583",00:54:48
"1644",2021-01-07 10:25:53,120.7,325,"5.27244533","7.99951383",00:54:49
"1645",2021-01-07 10:25:55,121.1,324,"5.27244433","7.99951050",00:54:51
"1646",2021-01-07 10:25:57,121.5,325,"5.27243800","7.99950667",00:54:53
"1647",2021-01-07 10:25:59,121.7,343,"5.27243800","7.99950667",00:54:53
"1648",2021-01-07 10:26:01,121.7,329,"5.27244583","7.99949333",00:54:58
"1649",2021-01-07 10:26:03,121.7,319,"5.27244733","7.99948567",NA
"1650",2021-01-07 10:26:05,121.8,313,"5.27244700","7.99947950",00:55:02
"1651",2021-01-07 10:26:07,121.9,290,"5.27244867","7.99947700",00:55:04
"1652",2021-01-07 10:26:09,121.9,312,"5.27245817","7.99947733",00:55:05
"1653",2021-01-07 10:26:11,121.9,323,"5.27246167","7.99947550",00:55:07
"1654",2021-01-07 10:26:14,122.2,326,"5.27245867","7.99947267",00:55:09
"1655",2021-01-07 10:26:15,122.6,319,"5.27244283","7.99946833",00:55:11
"1656",2021-01-07 10:26:17,122.8,333,"5.27244167","7.99946367",00:55:13
"1657",2021-01-07 10:26:19,123.2,321,"5.27244900","7.99945883",00:55:15
"1658",2021-01-07 10:26:21,123.5,328,"5.27245850","7.99945367",00:55:17
"1659",2021-01-07 10:26:23,123.5,326,"5.27246683","7.99944833",00:55:18
"1660",2021-01-07 10:26:25,123.3,324,"5.27245833","7.99943483",00:55:22
"1661",2021-01-07 10:26:27,123.2,332,"5.27246167","7.99942850",00:55:24
"1662",2021-01-07 10:26:29,122.9,329,"5.27245717","7.99942117",00:55:26
"1663",2021-01-07 10:26:31,122.9,304,"5.27245667","7.99941550",00:55:28
"1664",2021-01-07 10:26:33,123.2,305,"5.27245967","7.99941450",00:55:30
"1665",2021-01-07 10:26:35,123.3,301,"5.27245783","7.99941417",00:55:31
"1666",2021-01-07 10:26:37,123.5,292,"5.27245750","7.99941533",00:55:33
"1667",2021-01-07 10:26:39,123.6,299,"5.27246033","7.99941650",00:55:35
"1668",2021-01-07 10:26:41,123.8,286,"5.27246033","7.99941700",00:55:37
"1669",2021-01-07 10:26:43,123.7,272,"5.27246650","7.99942000",00:55:39
"1670",2021-01-07 10:26:45,123.7,268,"5.27247250","7.99942267",00:55:41
"1671",2021-01-07 10:26:47,123.6,257,"5.27247850","7.99942450",00:55:43
"1672",2021-01-07 10:26:49,123.5,254,"5.27248567","7.99942733",00:55:44
"1673",2021-01-07 10:26:51,123.4,247,"5.27250150","7.99943383",00:55:48
"1674",2021-01-07 10:26:53,123.3,246,"5.27251183","7.99943517",00:55:50
"1675",2021-01-07 10:26:55,123.4,247,"5.27251683","7.99943517",00:55:52
"1676",2021-01-07 10:26:57,123.5,250,"5.27252233","7.99943500",00:55:54
"1677",2021-01-07 10:26:59,123.5,252,"5.27252883","7.99943567",00:55:56
"1678",2021-01-07 10:27:01,123.7,247,"5.27252983","7.99943600",00:55:57
"1679",2021-01-07 10:27:04,123.9,241,"5.27253683","7.99943767",00:55:59
"1680",2021-01-07 10:27:05,124.1,243,"5.27254067","7.99944100",00:56:01
"1681",2021-01-07 10:27:07,124.3,238,"5.27254350","7.99944317",00:56:03
"1682",2021-01-07 10:27:09,124.7,238,"5.27254700","7.99944500",00:56:05
"1683",2021-01-07 10:27:11,125,246,"5.27254800","7.99944533",00:56:07
"1684",2021-01-07 10:27:13,125.2,250,"5.27255083","7.99944467",00:56:09
"1685",2021-01-07 10:27:16,125.6,246,"5.27256383","7.99944450",00:56:12
"1686",2021-01-07 10:27:17,125.9,244,"5.27256817","7.99944533",00:56:14
"1687",2021-01-07 10:27:19,126.4,240,"5.27257033","7.99944617",00:56:16
